"sample" "signature_1" "signature_2" "signature_3" "signature_4" "signature_5"
"SRR658873" 0 0.143230294300522 0.0501518764178454 0.35353868401865 0.453079145262983
"SRR658885" 1.11022302462516e-16 0.09115311836393 0.90884688163607 0 0
"SRR658897" 0 0.0526663058828704 0.910195952274215 0 0.0371377418429142
"SRR658909" 2.22044604925031e-16 0.116044772296764 0.404254390442343 0.133707708124682 0.345993129136212
"SRR658921" 0 0 0 8.17230842351733e-275 1
"SRR658941" 0 0 0 0.510604363864003 0.489395636135997
"SRR658953" 0.035805342428853 0.0948440996555087 0.409170792500769 0.362721136241117 0.0974586291737524
"SRR658977" 0 0 0.83365385859668 0 0.16634614140332
"SRR659001" 0.0341052501790177 0.117822375254909 0.398703568969491 0.089622246513365 0.359746559083217
"SRR659013" 0 0 1 0 0
"SRR659037" 0.101973727307417 0 0.266548478576242 0.414689428053777 0.216788366062563
"SRR659049" 0 1.1565462424467e-177 0.191069985857388 0.212326104795059 0.596603909347552
"SRR659104" 0 0 0 0 1
"SRR659109" 1.11022302462516e-16 0.167312888180151 0 0.194606319605879 0.638080792213969
"SRR659121" 0.0664133277025619 9.40045446169711e-113 0.791003065404796 0 0.142583606892642
"SRR659187" 1.11022302462516e-16 0 0.948754221967838 0 0.0512457780321616
"SRR659212" 0 0.181933521516623 0.51777618697275 0.300290291510627 0
"SRR659223" 0 0.143221298268228 0.479860380597784 0.0638286227194403 0.313089698414548
"SRR659235" 0.0885618847204673 0 0.11194953605688 0.198474378368881 0.601014200853771
"SRR659247" 0 3.14973080611496e-265 0.326135883362748 0.411386031885719 0.262478084751533
"SRR659259" 0 0 1 0 0
"SRR659283" 0.00715699131884096 0.0484461921488554 0.944396816532304 0 0
"SRR659307" 0.0823003562632537 0.24260316837746 0.652770200445455 0.0093263368662925 0.0129999380475385
"SRR659319" 0 0 0.68494662284779 0.160173622089264 0.154879755062946
"SRR659331" 0 0.0966231922581904 0.105871143703077 0.320084922871227 0.477420741167506
"SRR659355" 0 0 0.827066685253622 7.4012890103049e-263 0.172933314746378
"SRR659389" 0.012485816362248 0.0814964496223388 0.0250966526258601 7.73001960815069e-15 0.880921081389545
"SRR659412" 1.11022302462516e-16 0.298073267388677 0.653792875184555 0.0481338574267683 3.23340208859797e-83
"SRR659427" 0 0.242205884114639 0.257264122445457 0.500529993439904 0
"SRR659436" 0.0261371054634865 0.0365725045662252 0.917752665024999 0.0195377249452896 0
"SRR659448" 3.33066907387547e-16 0.146172968166048 0.677020857010398 0.104909860558205 0.0718963142653489
"SRR659460" 0 0.129999312653199 0.370300728081604 0.255401481601634 0.244298477663562
"SRR659484" 0.083425005739177 0 0 0.211826646598595 0.704748347662228
"SRR659507" 0 7.30268899636308e-231 0.982717795008055 0.0129673791597695 0.00431482583217553
"SRR659555" 0.0729803388738198 0.0775766356646955 0.158417677914877 0.141454585738369 0.54957076180824
"SRR659578" 0.295855866860689 0 0 0.568628525258158 0.135515607881153
"SRR659590" 0 1 0 0 0
"SRR659602" 0 0.027953816027072 2.13324781749217e-297 0.107304875329373 0.864741308643555
"SRR659625" 0 0.5 0 0 0.5
"SRR659637" 0 0.165398648150333 0.646793126834103 0.027058553692892 0.160749671322671
"SRR659649" 0 4.5358253958921e-167 1 0 0
"SRR659673" 0.00759487805053216 0.137001127798699 0 0.506821141631867 0.348582852518902
"SRR659696" 0 0.165159984034035 0 0.594704907983546 0.240135107982418
"SRR659720" 0 0 0.770396008806251 0 0.229603991193749
"SRR659744" 0 0.412419385584763 0.242937546808505 0.15198294551714 0.192660122089592
"SRR659780" 0 0 1 0 0
"SRR659804" 0.0339453551252459 0.0161843112466794 0.742429149382739 0.0683701610351422 0.139071023210194
"SRR659816" 0 0 0.335454437450701 0.15108012747853 0.51346543507077
"SRR659839" 0 1.23041876165189e-270 0.147002381961723 0.413503738154741 0.439493879883536
"SRR659851" 1.11022302462516e-16 0.00327061219561545 0.996729387804384 0 6.65245248926898e-232
"SRR659863" 0.00581390433966034 0.0388890241043901 0.875033889892049 0.0525720938716099 0.0276910877922903
"SRR659875" 0 0 0.100088912786381 0.18764435432639 0.712266732887229
"SRR659899" 0 0 0.200446413832504 0.201294942682845 0.598258643484651
"SRR659911" 0 2.6790600015681e-200 1 0 0
"SRR659923" 0 0.0693007791508945 0.0759751566983269 0.092326505365419 0.76239755878536
"SRR659935" 1.11022302462516e-16 0.15434557995031 0.0559690566773071 0.0978897482478733 0.691795615124509
"SRR659947" 0 0 0.18023470394514 0 0.81976529605486
"SRR659971" 0 0 1 0 0
"SRR659983" 1.11022302462516e-16 0.00513197271082946 0.984399261108088 2.40220693012687e-296 0.0104687661810826
"SRR660030" 0 0 0 0.650684797109421 0.349315202890579
"SRR660066" 1.11022302462516e-16 0.12248367548082 0.87751632451918 0 0
"SRR660079" 0 0 1 0 0
"SRR660091" 0 0 0.741948391653599 0 0.258051608346401
"SRR660103" 0 0.333333333333333 0 0 0.666666666666667
"SRR660115" 0.0128111291835608 0.0978734783911538 0.83193362094138 0.0294693650567519 0.0279124064271539
"SRR660127" 0 3.38444332249466e-104 0.997410876299242 0.0010377495290009 0.0015513741717569
"SRR660152" 0 0 0 0.0685232837772402 0.93147671622276
"SRR660164" 0 0.189605021139208 0.273350072581146 0.0865331275608641 0.450511778718781
"SRR660188" 0 0.0620760004005588 0.13409158885418 0.442945605124721 0.36088680562054
"SRR660212" 0 0.0701499439024866 0.675258865057849 0.103048692166786 0.151542498872878
"SRR660224" 0.00216623264561278 0.00851169726562319 0.97196002725216 0 0.0173620428366041
"SRR660248" 0.00619476147049158 0.0975420468343273 0.793109164290861 0.0224157793623018 0.0807382480420184
"SRR660272" 0 0 0 9.67549809270466e-275 1
"SRR660283" 0 0 0.0626600074303984 0.110258127721396 0.827081864848206
"SRR660330" 0 0 0.791146337124393 3.12786059230155e-61 0.208853662875607
"SRR660366" 0 0.172281905491547 0.827718094508453 0 0
"SRR660378" 0.0382010523374886 0.140200209620743 0.779233913604575 0.0423648244371938 5.64844379519288e-29
"SRR660414" 0 0.238447149396963 0.26117933916488 0.500373511438157 0
"SRR660438" 0 0 0.500035395770571 0 0.499964604229429
"SRR660450" 0 7.57073974095616e-11 0.964115982718795 0 0.0358840172054976
"SRR660462" 0.0166662237178474 0.150841502831108 0.818682526774473 0.0123451504842371 0.00146459619233475
"SRR660474" 0 0.0583665792654869 0.286668804621117 0.146875395046261 0.508089221067135
"SRR660498" 0 0.0957994160944767 0.570997484001916 0 0.333203099903607
"SRR660510" 0.0206671779760882 0.252137821580282 0.703966029215087 0.023228971228543 0
"SRR660534" 0 5.16762309546878e-54 0.988428872631204 7.7106256982298e-170 0.0115711273687963
"SRR660545" 0 0.00106886548705652 0.975776299171399 0.0231548353415445 0
"SRR660555" 0.0750625094389117 0.0772036001093544 0.26455576627936 0.0747450402255386 0.508433083946836
"SRR660602" 1.11022302462516e-16 0.0500281715959625 0.735760586832539 0.068177015741243 0.146034225830255
"SRR660614" 0 0 0 7.39038308306804e-295 1
"SRR660626" 0 0.116399779440818 0.259443367769192 2.05367494106053e-190 0.62415685278999
"SRR660638" 0 0.102892690858529 0.1215616727316 0 0.775545636409872
"SRR660673" 0.0737399985775987 0.294028255742244 0.294068336343457 0.0997511216303656 0.238412287706335
"SRR660685" 0.207206064743762 0.792793935256238 0 0 0
"SRR660697" 0 0.19847322466461 0 0.340372687293506 0.461154088041884
"SRR660709" 0 0 0.80014945962991 0.111346559225627 0.0885039811444627
"SRR660733" 0 0 0.50014472094796 0 0.49985527905204
"SRR660756" 0 0 0.500274032822544 0 0.499725967177456
"SRR660776" 0 0.0411200386287436 0.82286784328492 0.0624700522843384 0.0735420658019976
"SRR660788" 0 0 0 0.469282716499176 0.530717283500824
"SRR660800" 0.00106393809488059 0.00420964309088657 0.994726418814233 0 0
"SRR660812" 0 0 0 0 1
"SRR660824" 0.0426176857825025 5.19021506138385e-139 0.110800854754152 0.2384191973802 0.608162262083146
"SRR660847" 0 0.0935430682167143 0.825616340386448 0.0808405913968376 0
"SRR660859" 1.11022302462516e-16 0.140918561604932 0 0.0675786723897078 0.79150276600536
"SRR660871" 1.11022302462516e-16 0 0.333358902499346 0.666641097500654 0
"SRR660883" 0.0227926564515603 0.0908903947253076 0.466400501886688 0.238370833992925 0.18154561294352
"SRR660895" 0 0 0.283889297991409 0 0.716110702008591
"SRR660907" 2.22044604925031e-16 0 0.669429834613824 0 0.330570165386176
"SRR660933" 0 0.285584213349617 0.414454968560711 0 0.299960818089672
"SRR660945" 1.11022302462516e-16 0.285714285714286 0 0 0.714285714285714
"SRR660957" 0.0441154922975265 0.285995735509494 0.66988877219298 0 0
"SRR660969" 0 0.271521732812612 0.300099712981442 0 0.428378554205946
"SRR660981" 0 0 0.888862165261538 0.0363325919824794 0.0748052427559821
"SRR661005" 0 0 0.040313573515233 0.250571147324219 0.709115279160549
"SRR661028" 0.0826326282626725 0 0.278692159776204 0.160879882539048 0.477795329422075
"SRR661052" 0 2.8779533512901e-223 1 0 0
"SRR661064" 0.020668713123686 0.0572511146987032 0.35748971188006 0.430082052254489 0.134508408043061
"SRR661074" 0 0.0808624078509931 0.0878256120986542 0.405278124978435 0.426033855071917
"SRR661084" 0.0888109002604723 0 0 0.180223973595949 0.730965126143578
"SRR661096" 2.22044604925031e-16 0 0.734679198006496 0.265320801993504 6.82318436899731e-208
"SRR661108" 0 0.546593825654823 0.328203319465934 0.125202854879243 0
"SRR661120" 0 0 1 0 0
"SRR661155" 0.0275317135034637 0.183971391451886 0.770672379354441 0.00648447341283929 0.0113400422773703
"SRR661167" 0.00770854213307703 0.253678253599788 0.71743027786575 0 0.0211829264013853
"SRR661179" 0 0 1 0 0
"SRR661192" 0.0403753336286707 0 0.875928684672766 0.0414228936652366 0.0422730880333265
"SRR661216" 0.0360353142195428 0.0224115844587526 0.619083854325177 0.125310295228672 0.197158951767855
"SRR661229" 0.0337088479871543 0.0436358267258149 0.922655325287031 0 0
"SRR661242" 0.0283676603124756 0.0439935876089478 0.583918077456515 1.14344060951555e-08 0.343720663187655
"SRR661255" 0 0.0699999743607438 0.430158634295262 0 0.499841391343994
"SRR661267" 0.330917172062149 0 0.669082827937851 0 0
"SRR661278" 0 0.0855612278441134 0.475934355462383 0.137780132914612 0.300724283778892
"SRR661290" 0 2.5970206503933e-136 0.514577310940113 0.290690540130533 0.194732148929354
"SRR661313" 1.11022302462516e-16 0.101014306667549 0.590202793881939 0.255346591994586 0.0534363074559253
"SRR661325" 0 0 0.223053046305822 0.294180018102898 0.48276693559128
"SRR661337" 0 0.422040141711306 0.14880529414715 0.275146288735439 0.154008275406104
"SRR661349" 0 0.0570044524877066 0.86403242453667 0.0516536381595435 0.0273094848160794
"SRR661361" 0 0.0450665041799463 0.62342407281783 0 0.331509423002224
"SRR661373" 0.0632935219731947 0.0717681351545827 0.479395074209035 0.303604225391486 0.0819390432717024
"SRR661385" 0.0762846076436754 1.12247937504493e-31 0.740804519471932 0.107841043344111 0.0750698295402809
"SRR661397" 2.22044604925031e-16 0.092949895915573 0.828585748504856 1.67649471602076e-255 0.0784643555795708
"SRR661421" 0.0316566469327983 0.0159284569633175 0.902056608188902 0.0503582879149823 0
"SRR661445" 0 0 0 0.257186512819261 0.742813487180739
"SRR661469" 0 0.252431910508593 0 0.199017749312992 0.548550340178415
"SRR661481" 0.00698561657822838 1.43865942320585e-204 0.982489832903635 0.00280370760163048 0.00772084291650639
"SRR661517" 0.0968320167814136 0.0866556523227342 0.317532525898074 0.196976805405856 0.302002999591922
"SRR661529" 0 0.193343328106634 0.206964275746505 3.732691696649e-300 0.599692396146861
"SRR661553" 0.0455807607733179 3.8474878794922e-203 0.361273093488499 0.132251777624955 0.460894368113228
"SRR661577" 0 1.88545104996075e-279 0.080608618961137 0.161115323019146 0.758276058019717
"SRR661589" 0.0965068834765597 0.539932541505465 0.335526966382845 0.0280336086351299 1.37944305462389e-240
"SRR661601" 0 0 0.433252064463671 0 0.566747935536329
"SRR661613" 1.22124532708767e-15 0.0439838696660753 0.269584531211915 0.548179665168441 0.138251933953568
"SRR661639" 0 0 1 0 0
"SRR661675" 1.11022302462516e-16 0.0295597203299551 0.925569870590597 0.0290711949400025 0.015799214139445
"SRR661687" 0 0.00424218619662256 0.994173589533735 2.88508251352243e-252 0.00158422426964262
"SRR661711" 0 3.66100382495861e-50 0 0.720934956953517 0.279065043046483
"SRR661723" 0 1.57216317032197e-35 0 0.316543033766744 0.683456966233256
"SRR661779" 0 0 0 0 1
"SRR661782" 0.00614424816073977 0.0758852397916577 0.845081395005164 0.0196770109273469 0.0532121061150921
"SRR661794" 0 6.88266817775549e-224 0.438122289677693 0.561877710322306 0
"SRR661818" 0 0 0.515058725866498 0 0.484941274133502
"SRR661842" 0 0.00941510271575654 0.949955058240005 0.0406298390442388 0
"SRR661877" 0.044456010366007 0 0.170266625889975 0.167339164060742 0.617938199683276
"SRR661901" 0 0.018766792588244 0.903905142690384 0.0773280647213723 1.96761947340664e-18
"SRR661913" 0 6.18764189636894e-56 1 1.10610199677593e-198 5.2860338877058e-159
"SRR661925" 0 0 0.500056886595349 0 0.499943113404651
"SRR661937" 0 0.040737017805197 0.197679361251567 0.623420501764456 0.13816311917878
"SRR661961" 0.0478090551515151 0.428876282355733 0.40366365371878 0 0.119651008773972
"SRR661973" 0.0895081597278198 0 0.184746790790364 0.389668806742838 0.336076242738978
"SRR661995" 1.11022302462516e-16 0.0627963523032136 0.354475703144531 0.0640494249973041 0.518678519554952
"SRR662007" 0 0 1 0 0
"SRR662019" 0 0.499558631892181 0 0.335935105376779 0.164506262731041
"SRR662031" 0 0.00920692167535196 0.463439573891227 0 0.527353504433421
"SRR662043" 0 0 1 0 0
"SRR662055" 0.0850665668040297 0.00477273789694854 0.799279977026409 0 0.110880718272613
"SRR662067" 0 0.0963498061321032 0.445192463652967 0.162175159408996 0.296282570805934
"SRR662091" 1.11022302462516e-16 0.100839972438473 0.708413430075763 0.0425624997461274 0.148184097739636
"SRR662114" 0.0292487757403891 0.0216400732070668 0.903864223546872 0.0452469275056723 0
"SRR662126" 1.11022302462516e-16 0.287237022414898 0.526419230005285 2.79343388310973e-83 0.186343747579817
"SRR662138" 0.064067736628852 0.128007593204604 0.229725753955725 3.03457459690549e-81 0.578198916210819
"SRR662150" 1.11022302462516e-16 0.010466604597137 0.989533395402863 0 2.88925588624283e-103
"SRR662162" 0 0.0557634201797108 0.482957642051124 0 0.461278937769165
"SRR662186" 0 0 0 0.8965122794397 0.103487720560301
"SRR662198" 0 0.0807789860489117 0.100470477318303 0.267197828910111 0.551552707722675
"SRR662233" 0.0415635743536813 0.0775888458152499 0.453600705797021 0 0.427246874034047
"SRR662245" 0.0279426869205384 0.0241154223879348 0.398079969492637 0.278755642185917 0.271106279012973
"SRR662257" 0 1.06773107266008e-124 0.942307900283074 0.0246036656873622 0.0330884340295638
"SRR662294" 1.11022302462516e-16 0 0.166782216068172 0.168596495909188 0.66462128802264
"SRR662306" 0.0459989015721154 0.103622563365099 0.450750578000622 0 0.399627957062163
"SRR662330" 0 0.189397004063833 0.810602995936167 0 0
"SRR662354" 1.11022302462516e-16 0 0 0.330923487256139 0.669076512743861
"SRR662366" 0 2.0031207166442e-19 0.960965095799557 3.826269162261e-71 0.0390349042004426
"SRR662378" 0 0.0736808626339777 0.378983214518705 0.155648730632431 0.391687192214886
"SRR662390" 0.0239994995130637 0.371867878018137 0.0553049689992728 0 0.548827653469527
"SRR662414" 1.11022302462516e-16 0.0800176452475991 0.227753839940446 0.204656767220698 0.487571747591257
"SRR662438" 0.00804488244075974 0.0652242298517994 0.699573177157399 0.170069890190515 0.057087820359527
"SRR662450" 0 0.0379000439173737 0.375630952435275 0.259374119470267 0.327094884177084
"SRR662462" 1.11022302462516e-16 0.0794788487241694 0.213572890420904 0 0.706948260854926
"SRR662474" 0 9.14711034673342e-181 1 0 0
"SRR662486" 0 0.166183199779701 0.35065741099771 0 0.483159389222589
"SRR662498" 0.0881049929756554 0 0.465728377915859 0 0.446166629108485
"SRR662510" 3.33066907387547e-16 0.264090252826525 0.164749644534698 0 0.571160102638777
"SRR662534" 0 0 0.844425608163845 0.155574391836155 8.40210846046436e-107
"SRR662546" 0 0.0728222456627786 0.798736083195829 0.0684574048135257 0.0599842663278671
"SRR662558" 0.0365356923679536 1.92665916556039e-87 0.644850761930632 1.58788361468603e-120 0.318613545701414
"SRR662570" 1.11022302462516e-16 3.86741083437191e-300 0.513211655021878 0.18434106480065 0.302447280177472
"SRR662617" 0.0313055354519725 0.140129382950719 0.0720081036461405 0.357636844630457 0.398920133320711
"SRR662641" 1.11022302462516e-16 0.0560439625171002 0.557918164541077 0.276577783499473 0.109460089442349
"SRR662653" 1.11022302462516e-16 0.00170281344075338 0.998297186559246 0 0
"SRR662665" 0.0169327161087387 0.161315585133035 0.478400604225666 0.113167133612184 0.230183960920376
"SRR662677" 0 0 0 5.93742039084976e-137 1
"SRR662689" 0 0 0.222368311112009 0 0.777631688887991
"SRR662713" 0 0.266674526631524 0.0699301732781855 0.536598099873929 0.126797200216362
"SRR662725" 0 0 0.898342974086158 6.27904314877081e-241 0.101657025913842
"SRR662749" 0.00592385866435896 1.93673399971628e-07 0.988888877097676 0.00518707056456495 0
"SRR662763" 0 1 0 0 0
"SRR662787" 0 0.124245649348194 0 0.325789665093644 0.549964685558163
"SRR662799" 0 0 0.529276721976027 0 0.470723278023973
"SRR662811" 0.016883598017432 0.0311143222808538 0.950552956552057 0.00144912314965681 0
"SRR662823" 0 0 0.77791924440022 0 0.22208075559978
"SRR662847" 0.0055923414472604 0 0.880440329854022 0.113967328698718 0
"SRR662871" 1.11022302462516e-16 0.142986629108683 0 0 0.857013370891317
"SRR662894" 0 0 0.500043109708333 0 0.499956890291667
"SRR662930" 0.479494260854764 0.520505739145236 0 0 0
"SRR662942" 0 0.0986468687375302 0.823385436260576 3.38133631959494e-140 0.0779676950018938
"SRR662954" 1.11022302462516e-16 0.197286587793882 0 0.577477751858615 0.225235660347503
"SRR662966" 0 0 0 0.569713618003031 0.430286381996969
"SRR662978" 0 0.0918095505135162 0.57504921771519 0 0.333141231771293
"SRR662990" 0 5.38793830092854e-22 0.94668322403514 0.0146442422064283 0.038672533758432
"SRR663002" 0.0223043847602893 0.0691878567131271 0.0829848353780436 0.361985971792601 0.463536951355939
"SRR663014" 0.00167356327845025 0.0101745216716861 0.988151915049864 0 0
"SRR663026" 0.00182365192949197 0.16746890397923 0.797202399310338 0 0.0335050447809405
"SRR663052" 1.11022302462516e-16 0.0627843663850384 0.310119984827896 0.0779431654065048 0.549152483380561
"SRR663076" 0.0263708005301985 0.22754773883225 0.526277508770811 0.106999451891454 0.112804499975286
"SRR663088" 0 0 0 1 0
"SRR663100" 0.00166951017524031 0.0011929413076078 0.997137548517152 6.04865823009322e-157 0
"SRR663112" 0.00471983547923827 7.50395578787094e-151 0.962281955191958 0.0060139784297347 0.0269842308990685
"SRR663124" 0.0165963941577958 0.230231401626099 0.653296089755623 0 0.0998761144604825
"SRR663149" 0 0.512673933768122 0 0 0.487326066231878
"SRR663185" 0.0157161044927262 0.104856636204752 0.823037091151221 0.0345586852295436 0.0218314829217562
"SRR663209" 0 0.0946086093504431 0.104968788054681 0.52483211571512 0.275590486879756
"SRR663224" 0.0185165976175004 0.112931627849615 0.804447255920745 0.0641045186121391 6.21767655856412e-87
"SRR663236" 0 0.246548907728591 0.0527525381840056 0.321415772458899 0.379282781628505
"SRR663249" 0 0.0400470584446851 0.773001741611698 0 0.186951199943617
"SRR663261" 0 0 0.154603949111586 0.105986656373901 0.739409394514513
"SRR663284" 0.0124067395246333 0.110067004034724 0.860272481987543 0.0063220906454732 0.0109316838076263
"SRR663296" 0.0229773922446632 0.0808100966697924 0.245057809245144 0 0.6511547018404
"SRR663320" 0.0216970188699592 0.11830973127271 0.781587240149009 0 0.0784060097083218
"SRR663344" 0.0889359776184309 0 0.55031567056454 0.295803705578165 0.0649446462388643
"SRR663368" 0.0128010474060678 0.155105033604559 0.832093918989374 0 0
"SRR663380" 0 4.76604454325169e-226 0.157639845919704 0.842360132555715 2.15245815042199e-08
"SRR663392" 0 0.138407610450162 0.55848944198822 0.163400177061882 0.139702770499737
"SRR663404" 0.0157616673629937 0.0159197389449129 0.968318593692093 0 0
"SRR663416" 0.00746286889748216 4.885250213669e-152 0.992537131102518 0 2.60800125201759e-27
"SRR663428" 0 0.0270907987530081 0.914195948047061 0.02877794219718 0.0299353110027514
"SRR663440" 0.0129573337322902 1.48408228672716e-22 0.980532914327835 3.18733768604997e-16 0.00650975193987461
"SRR663453" 1.11022302462516e-16 0.0519885851446685 0.750511909891751 3.81823564176485e-206 0.19749950496358
"SRR663465" 0.0428928682009071 0 0.133004361074312 0.237728933477964 0.586373837246816
"SRR663477" 0 0 0 0.68855797516244 0.31144202483756
"SRR663489" 0.066676239349686 0.0615936369790263 0.0664061464059055 0.285273956939664 0.520050020325719
"SRR663513" 0 0 0.183625082386968 0.816374917613032 2.09509694981674e-134
"SRR663525" 1.11022302462516e-16 0 0.933418894707418 0.0421810863324165 0.0244000189601656
"SRR663537" 0 1.88586337425907e-18 0.981001466607648 0.0114098756908023 0.0075886577015496
"SRR663549" 2.22044604925031e-16 1.81443671609254e-185 0 0.310367147134105 0.689632852865894
"SRR663573" 0.14167540820966 0 0.289237362529992 0 0.569087229260348
"SRR663585" 0 0.219783273798236 0.0349015866446886 0.219179953378877 0.526135186178198
"SRR663609" 0.00287314707791131 0.0856972429470326 0.90491560665975 0 0.006514003315306
"SRR663623" 0 0 0.500167872651667 0 0.499832127348333
"SRR663633" 0.0353721980528664 0.00213375671731692 0.730244453294927 0.0838572637942712 0.148392328140618
"SRR663645" 0 0 0.500151383923324 0 0.499848616076676
"SRR663657" 0 0.24570352634946 0.129270675146071 0.168745347217824 0.456280451286645
"SRR663681" 1.11022302462516e-16 0.151615534263095 0.515786766227177 0 0.332597699509728
"SRR663693" 2.22044604925031e-16 0 0.33350794458094 0 0.66649205541906
"SRR663717" 0.151708719747091 0.330523374161797 0.185795027359973 0 0.331972878731139
"SRR663729" 5.59441382108616e-13 0.0249279343245674 0.818066445066216 0.141879641253386 0.0151259793552705
"SRR663741" 0.00783954834875555 0.0676584239879076 0.899556642941203 0.0205600206978433 0.00438536402429104
"SRR663753" 0 0.0686950558359017 0.359543797282541 0.259219274436621 0.312541872444937
"SRR663783" 0 5.35164824939146e-30 1 0 0
"SRR663795" 0 0.0768021560192602 0.891908070935096 6.04843376947536e-180 0.0312897730456443
"SRR663807" 0 0.584638349884879 0 0.415361650115121 0
"SRR663874" 2.22044604925031e-16 0.321898070152284 0.443677549309313 0 0.234424380538402
"SRR663898" 0 0.0932186084770475 0.176456377915836 0.0801044039774291 0.650220609629688
"SRR664025" 0 0 0.450807475546806 0.146998918918104 0.402193605535091
"SRR664048" 1.11022302462516e-16 0 0.828301802055019 0.0863959553212548 0.0853022426237259
"SRR664063" 0 0.141385302451069 0.712722530857739 0.145892166691192 0
"SRR664743" 0.00355876530718402 0.0170548764022969 0.979386358290519 0 0
"SRR664795" 0 0.0733631646468424 0.215783217359157 0.0600275065778869 0.650826111416114
"SRR664819" 0 0.149728027638786 0.519699549310359 0 0.330572423050856
"SRR664842" 0.0661099071251108 0.436321774999986 2.17214390390312e-277 0 0.497568317874903
"SRR664854" 0.085264333981428 0.243317533563728 0.107160103822482 0.266246678723113 0.298011349909249
"SRR664900" 0.285021115570158 0.330858340086884 0 0.384120544342959 0
"SRR664935" 1.11022302462516e-16 0.0782153845685259 0.806900627264474 0.0210458046071141 0.093838183559886
"SRR665217" 0 0.0732220322362253 0.494338467640935 0 0.43243950012284
"SRR665262" 0 0.105834705400516 0.752514818521469 1.83631768111364e-215 0.141650476078014
"SRR665298" 0 0.250108916176632 0.749891083823368 0 0
"SRR665310" 0 0.0600688012409897 0.609720290024438 0.0230393714331798 0.307171537301393
"SRR665334" 2.22044604925031e-16 0.0788733993389628 0.0885756807689499 0.55596302310395 0.276587896788137
"SRR665357" 0.100392744698522 0.485838587539897 0.0878102880767497 0.125291596418938 0.200666783265895
"SRR665369" 1.11022302462516e-16 0.0128531139464014 0.570579924391755 0.0952224471039387 0.321344514557904
"SRR665393" 0 0 0.750273734552501 0 0.249726265447499
"SRR665417" 0.00256280956248256 0.0163922021133246 0.959405740314986 0.0155623646412686 0.00607688336793795
"SRR665429" 2.22044604925031e-16 5.29745678891105e-07 0.999999470254321 0 0
"SRR665466" 0 0 1 0 0
"SRR665478" 0 5.14883075854994e-148 0.994530041398023 0 0.00546995860197745
"SRR665490" 0 3.18226971299403e-311 0.527321133782804 0.472678866217196 1.45237191914208e-150
"SRR665502" 0 3.76862602704655e-311 0.20239659457359 0.183262174584864 0.614341230841546
"SRR665514" 0.0862576924967517 0 0.517690089423896 0 0.396052218079352
"SRR665538" 0.0292600609506449 0.103420520694202 0.790246874852712 0.0161077819160396 0.0609647615864016
"SRR665551" 2.22044604925031e-16 0.0197191971982688 0.425475676785434 1.96062845757041e-33 0.554805126016297
"SRR665563" 0 0.134159717557405 0.213019479000101 0.109403534211402 0.543417269231093
"SRR665586" 0 0 0.335067258031143 0.157991251256507 0.50694149071235
"SRR665610" 0 3.40816351824157e-179 0.930645790351887 0 0.0693542096481125
"SRR665658" 0 0.211221684389736 0.295649972689137 1.15149946162382e-185 0.493128342921127
"SRR665670" 0 0 0.0477551715101623 0.410763410863409 0.541481417626429
"SRR807438" 0.212292009719689 0 0 0.131568548074034 0.656139442206277
"SRR807463" 0 0 0.206272490984357 0 0.793727509015643
"SRR807493" 0 0 0 1 0
"SRR807543" 0 0.301277285533756 1.58497639439626e-171 0.357946442879775 0.340776271586469
"SRR807613" 0.14875352325715 0.492141312138261 0.021015968209093 0.205155647714203 0.132933548681293
"SRR807657" 0 0 0 1 6.49725359602334e-36
"SRR807679" 0.015153006549346 0 0 0.984846993450654 5.03996537144146e-24
"SRR807703" 0.00475939401589742 0.110590385646994 0.22834855736895 0.172033997853674 0.484267665114485
"SRR807727" 0 0.500745504777078 0 0 0.499254495222922
"SRR807751" 0 0 0.201918298476822 0 0.798081701523178
"SRR807775" 0.0712371569843069 0 0 0.644033051816214 0.284729791199479
"SRR807799" 0 0 0 0.999999999999999 9.11712516726536e-16
"SRR807824" 0 0 0 5.66485282342023e-185 1
"SRR807849" 0 0 0 0.554588620574859 0.445411379425141
"SRR807877" 0 0 0.0909973300317391 0 0.909002669968261
"SRR807901" 0 0.482448769943002 0.517551230056998 0 0
"SRR807925" 0 0 0.200110316041059 0.366955040212174 0.432934643746766
"SRR807949" 0 0.0936637453369881 0 0.0864819620857395 0.819854292577272
"SRR807971" 0.0460916190433258 0.353682848483958 0 0.148566623165281 0.451658909307436
"SRR808019" 0.103167981458667 0.877698549213282 0 0.01913346932805 0
"SRR808044" 0 0 0.0840346998924507 0.0560862156653761 0.859879084442173
"SRR808065" 0 0 1 0 0
"SRR808086" 0 0 0 0 1
"SRR808106" 1.11022302462516e-16 0 0 0.424907082220703 0.575092917779297
"SRR808130" 1.11022302462516e-16 0 0 0.0620447465664306 0.937955253433569
"SRR808152" 0 0 0 0 1
"SRR808172" 0 0 0 1.36904296429152e-303 1
"SRR808196" 0.0742719824257383 0.0803507074485268 0 0.143923922603423 0.701453387522312
"SRR808220" 0 0.200089904338268 0 0 0.799910095661732
"SRR808272" 0.13666367666788 0.721469440408042 0 0.116426305166504 0.0254405777575742
"SRR808299" 0 0 0 1 0
"SRR808327" 0 0 0 1 4.19635549171603e-111
"SRR808351" 2.22044604925031e-16 0.220356025802312 0 0.620577951604496 0.159066022593191
"SRR808375" 0 0 0.500812966359841 0 0.499187033640159
"SRR808428" 0 0 0 0 1
